sft_ct_nm,fac_gbn,instl_ymd,fac_type,plc_gbn,lon,lat
대림119안전센터,소화전,19820701,지하식(일반),주거지역,126.9185003,37.50121407
대림119안전센터,소화전,19820701,지하식(일반),소방차진입불가,126.9022464,37.49603051
대림119안전센터,소화전,19820701,지하식(일반),주거지역,126.9019476,37.4983308
대림119안전센터,저수조,19760101,지하식(일반),소방차진입불가,126.9062968,37.49006191
신길119안전센터,소화전,19820701,지하식(일반),상가지역,126.9236409,37.51248502
신길119안전센터,소화전,19820701,지하식(일반),주거지역,126.9204757,37.50975749
신길119안전센터,소화전,19820701,지하식(일반),소방차진입불가,126.918601,37.51219829
신길119안전센터,소화전,19820701,지하식(일반),소방차진입불가,126.9156296,37.51598376
신길119안전센터,소화전,19820701,지하식(일반),상가지역,126.9171425,37.51489335
신길119안전센터,소화전,19820701,지하식(일반),시장지역,126.9170813,37.51064769
신길119안전센터,소화전,19820701,지하식(일반),상가지역,126.9107053,37.51046365
당산119안전센터,소화전,19820901,지하식(일반),소방차진입불가,126.9032344,37.53350117
당산119안전센터,소화전,19820901,지상식,상가지역,126.9022911,37.53324478
여의도119안전센터,소화전,19830501,지하식(일반),소방차진입불가,126.9311803,37.5231724
당산119안전센터,소화전,19830501,지하식(일반),상가지역,126.8976112,37.53633341
현장대응단,소화전,19830601,지하식(일반),시장지역,126.9010908,37.51830328
현장대응단,소화전,19830601,지하식(일반),주거지역,126.9075098,37.50749391
현장대응단,소화전,19830601,지하식(일반),시장지역,126.9015259,37.52307355
여의도119안전센터,소화전,19830601,지하식(일반),소방차진입불가,126.9295096,37.52021901
여의도119안전센터,소화전,19830601,지하식(일반),소방차진입불가,126.9249711,37.52147023
대림119안전센터,소화전,19830601,지하식(일반),주거지역,126.9065731,37.50180108
대림119안전센터,소화전,19830801,지하식(일반),소방차진입불가,126.8989588,37.49842433
당산119안전센터,소화전,19831201,지상식,상가지역,126.8991927,37.53549738
현장대응단,소화전,19840601,지하식(일반),시장지역,126.9084774,37.51986284
현장대응단,소화전,19840601,지하식(일반),상가지역,126.9107865,37.51942077
현장대응단,소화전,19840601,지하식(일반),시장지역,126.9074902,37.52060855
현장대응단,소화전,19840601,지하식(일반),시장지역,126.9066547,37.51992006
현장대응단,소화전,19840601,지하식(일반),시장지역,126.9055956,37.52096628
현장대응단,소화전,19840601,지하식(일반),주거지역,126.9023257,37.51175428
현장대응단,소화전,19840601,지하식(일반),상가지역,126.8868735,37.52317395
현장대응단,소화전,19840601,지하식(일반),시장지역,126.90706,37.521857
현장대응단,소화전,19840601,지상식,상가지역,126.9090044,37.50564315
현장대응단,소화전,19840601,지상식,상가지역,126.9083858,37.50563105
현장대응단,소화전,19840601,지상식,상가지역,126.9079261,37.50610273
현장대응단,소화전,19840601,지상식,주거지역,126.9095271,37.50498194
현장대응단,소화전,19840601,지하식(일반),시장지역,126.9096066,37.5061325
현장대응단,소화전,19840601,지하식(일반),기타,126.9064826,37.51715466
현장대응단,소화전,19840601,지하식(일반),기타,126.905873,37.51678089
현장대응단,소화전,19840601,지하식(일반),상가지역,126.9070709,37.51929609
현장대응단,소화전,19840601,지하식(일반),시장지역,126.9008954,37.51758817
현장대응단,소화전,19840601,지하식(일반),시장지역,126.9067733,37.52060825
현장대응단,소화전,19840601,지하식(일반),시장지역,126.9065764,37.52150928
현장대응단,소화전,19840601,지하식(일반),시장지역,126.9080408,37.52063709
여의도119안전센터,소화전,19840601,지하식(일반),상가지역,126.9318,37.52020612
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9308363,37.52111954
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9373261,37.52135273
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9373261,37.52135273
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9373261,37.52135273
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9373261,37.52135273
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9249711,37.52147023
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9249711,37.52147023
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9330741,37.52325044
여의도119안전센터,소화전,19840601,지하식(일반),상가지역,126.9330741,37.52325044
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9246364,37.52040134
여의도119안전센터,소화전,19840601,지상식,소방차진입불가,126.9239916,37.52101442
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9315042,37.51934369
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9329721,37.51898025
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9310536,37.52623042
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9307697,37.52605582
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9324829,37.52214313
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9312031,37.52256343
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9307697,37.52605582
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9343126,37.52106079
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9259953,37.5213851
여의도119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9266038,37.52172363
여의도119안전센터,소화전,19840601,지하식(일반),상가지역,126.926912,37.52079083
당산119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.8979099,37.53671344
대림119안전센터,소화전,19840601,지하식(일반),주거지역,126.9171019,37.50029921
대림119안전센터,소화전,19840601,지하식(일반),주거지역,126.9069052,37.50162573
대림119안전센터,소화전,19840601,지하식(일반),소방차진입불가,126.9082008,37.49909735
신길119안전센터,소화전,19840601,지하식(일반),시장지역,126.918541,37.51111578
신길119안전센터,소화전,19840601,지하식(일반),상가지역,126.910669,37.51105504
당산119안전센터,소화전,19840901,지하식(일반),상가지역,126.8831782,37.52302133
현장대응단,소화전,19850601,지하식(일반),기타,126.9071424,37.51882708
현장대응단,소화전,19850601,지하식(일반),상가지역,126.9020517,37.50478623
여의도119안전센터,소화전,19850601,지하식(일반),소방차진입불가,126.9297155,37.52231568
여의도119안전센터,소화전,19850601,지하식(일반),소방차진입불가,126.9271496,37.52439336
대림119안전센터,소화전,19850601,지하식(일반),주거지역,126.9120182,37.49645743
당산119안전센터,소화전,19850701,지하식(일반),소방차진입불가,126.8933982,37.53929713
여의도119안전센터,소화전,19860101,지하식(일반),소방차진입불가,126.9274872,37.52463117
여의도119안전센터,소화전,19860101,지상식,소방차진입불가,126.9260155,37.52322442
여의도119안전센터,소화전,19860101,지하식(일반),소방차진입불가,126.9273765,37.52409149
당산119안전센터,소화전,19860101,지상식,상가지역,126.9092559,37.52606729
당산119안전센터,소화전,19860101,지하식(일반),상가지역,126.9066894,37.52821102
당산119안전센터,소화전,19860101,지하식(일반),주거지역,126.9080236,37.52706194
현장대응단,소화전,19860601,지하식(일반),기타,126.9124118,37.52156232
현장대응단,소화전,19860601,지하식(일반),소방차진입불가,126.8958802,37.5182397
대림119안전센터,소화전,19860601,지하식(일반),소방차진입불가,126.9198001,37.49908057
대림119안전센터,소화전,19860601,지하식(일반),소방차진입불가,126.9030104,37.49705531
대림119안전센터,소화전,19860601,지하식(일반),소방차진입불가,126.9111605,37.49927576
신길119안전센터,소화전,19860601,지하식(일반),상가지역,126.9139311,37.51117541
현장대응단,소화전,19860701,지하식(일반),시장지역,126.9063871,37.51423416
현장대응단,소화전,19860701,지하식(일반),소방차진입불가,126.9096082,37.51441399
현장대응단,소화전,19860701,지하식(일반),상가지역,126.9068779,37.51792001
현장대응단,소화전,19860701,지하식(일반),소방차진입불가,126.9104898,37.51328525
현장대응단,소화전,19860701,지하식(일반),기타,126.9048267,37.51604123
당산119안전센터,소화전,19860701,지하식(일반),주거지역,126.8884156,37.52622315
당산119안전센터,소화전,19860701,지하식(일반),주거지역,126.8878268,37.52713567
당산119안전센터,소화전,19860701,지하식(일반),주거지역,126.8874353,37.5268695
당산119안전센터,소화전,19860701,지하식(일반),소방차진입불가,126.8958331,37.53810881
당산119안전센터,소화전,19860701,지하식(일반),주거지역,126.8825825,37.52374136
당산119안전센터,소화전,19860701,지하식(일반),주거지역,126.8859847,37.5265979
당산119안전센터,소화전,19860701,지하식(일반),주거지역,126.8845311,37.52480412
당산119안전센터,소화전,19860701,지하식(일반),상가지역,126.8963671,37.52596316
대림119안전센터,소화전,19860701,지상식,주거지역,126.9115445,37.50041961
대림119안전센터,소화전,19860701,지하식(일반),소방차진입불가,126.9012503,37.49295427
현장대응단,소화전,19860801,지하식(일반),기타,126.9055226,37.51925521
현장대응단,소화전,19860801,지하식(일반),상가지역,126.9055084,37.51960083
현장대응단,소화전,19860801,지하식(일반),기타,126.9060633,37.5193089
현장대응단,소화전,19860801,지상식,기타,126.9067252,37.52519594
현장대응단,소화전,19860801,지하식(일반),소방차진입불가,126.893168,37.51190701
현장대응단,소화전,19860801,지상식,기타,126.9065657,37.52567902
현장대응단,소화전,19860801,지하식(일반),소방차진입곤란,126.8916968,37.51438478
현장대응단,소화전,19860801,지하식(일반),소방차진입곤란,126.892432,37.51448294
현장대응단,소화전,19860801,지하식(일반),소방차진입곤란,126.8917481,37.51510193
현장대응단,소화전,19860801,지하식(일반),소방차진입곤란,126.8887856,37.51479554
현장대응단,소화전,19860801,지하식(일반),소방차진입곤란,126.8887093,37.51532814
현장대응단,소화전,19860801,지하식(일반),소방차진입곤란,126.8908216,37.51576818
현장대응단,소화전,19860801,지하식(일반),소방차진입곤란,126.890287,37.51457088
현장대응단,소화전,19860801,지하식(일반),소방차진입곤란,126.8896777,37.51631556
현장대응단,소화전,19860801,지하식(일반),소방차진입불가,126.8937387,37.51399461
현장대응단,소화전,19860801,지하식(일반),소방차진입불가,126.8933686,37.51359242
현장대응단,소화전,19860801,지하식(일반),소방차진입불가,126.8952265,37.51268191
현장대응단,소화전,19860801,지하식(일반),소방차진입불가,126.8935362,37.51253047
현장대응단,소화전,19860801,지하식(일반),소방차진입불가,126.8945306,37.51426318
현장대응단,소화전,19860801,지하식(일반),소방차진입불가,126.895143,37.51389666
현장대응단,소화전,19860801,지하식(일반),소방차진입곤란,126.8911688,37.51416643
현장대응단,소화전,19860801,지상식,기타,126.9087905,37.52539001
현장대응단,소화전,19860801,지하식(일반),기타,126.9096919,37.52317658
현장대응단,소화전,19860801,지하식(일반),기타,126.9112818,37.5233824
현장대응단,소화전,19860801,지하식(일반),기타,126.9105737,37.52456731
현장대응단,소화전,19860801,지상식,공업지역,126.9040594,37.51521889
현장대응단,소화전,19860801,지하식(일반),주거지역,126.902727,37.50843207
현장대응단,소화전,19860801,지하식(일반),상가지역,126.9042134,37.52855097
현장대응단,소화전,19860801,지하식(일반),기타,126.9053568,37.52831538
현장대응단,소화전,19860801,지하식(일반),기타,126.9042942,37.5196804
현장대응단,소화전,19860801,지하식(일반),기타,126.9035731,37.51988074
현장대응단,소화전,19860801,지하식(일반),상가지역,126.9021884,37.52012512
현장대응단,소화전,19860801,지하식(일반),기타,126.9012815,37.52031934
현장대응단,소화전,19860801,지하식(일반),상가지역,126.9011623,37.5182227
당산119안전센터,소화전,19860801,지하식(일반),주거지역,126.9028781,37.52738678
당산119안전센터,소화전,19860801,지하식(일반),주거지역,126.9076626,37.52780517
당산119안전센터,소화전,19860801,지하식(일반),상가지역,126.9091091,37.52632594
당산119안전센터,소화전,19860801,지하식(일반),상가지역,126.9096939,37.52653497
당산119안전센터,소화전,19860801,지하식(일반),상가지역,126.9062628,37.52756899
당산119안전센터,소화전,19860801,지하식(일반),상가지역,126.9083857,37.52867835
당산119안전센터,소화전,19860801,지하식(일반),주거지역,126.9019258,37.52867704
당산119안전센터,소화전,19860801,지하식(일반),주거지역,126.9028077,37.5287757
당산119안전센터,소화전,19860801,지하식(일반),주거지역,126.899629,37.53059009
대림119안전센터,소화전,19860801,지하식(일반),소방차진입불가,126.9031187,37.49252334
대림119안전센터,소화전,19860801,지하식(일반),소방차진입불가,126.9020921,37.49241896
대림119안전센터,소화전,19860801,지하식(일반),소방차진입불가,126.9023872,37.49422798
대림119안전센터,소화전,19860801,지하식(일반),주거지역,126.902353,37.49478685
신길119안전센터,소화전,19860801,지하식(일반),상가지역,126.9156798,37.5115568
신길119안전센터,소화전,19860801,지하식(일반),시장지역,126.91739,37.51197779
신길119안전센터,소화전,19860801,지하식(일반),소방차진입불가,126.9166496,37.51469857
신길119안전센터,소화전,19860801,지하식(일반),소방차진입불가,126.9165282,37.50948086
신길119안전센터,소화전,19860801,지하식(일반),소방차진입곤란,126.9129394,37.51066138
신길119안전센터,소화전,19860801,지하식(일반),주거지역,126.9140983,37.51074503
당산119안전센터,소화전,19861001,지상식,소방차진입불가,126.8926706,37.53821419
당산119안전센터,소화전,19861001,지하식(일반),상가지역,126.8915764,37.53772665
당산119안전센터,소화전,19861028,지상식,주거지역,126.8935067,37.5310483
당산119안전센터,소화전,19861001,지상식,주거지역,126.8958797,37.53243219
당산119안전센터,소화전,19861023,지상식,주거지역,126.8935067,37.5310483
당산119안전센터,소화전,19861002,지상식,주거지역,126.8924709,37.53067308
당산119안전센터,소화전,19861001,지하식(일반),주거지역,126.8924709,37.53067308
대림119안전센터,소화전,19861001,지하식(일반),소방차진입불가,126.9173158,37.49891361
대림119안전센터,소화전,19861001,지하식(일반),소방차진입불가,126.9150473,37.49909364
대림119안전센터,소화전,19861001,지하식(일반),소방차진입불가,126.9197833,37.49838192
대림119안전센터,소화전,19861001,지하식(일반),소방차진입불가,126.9172444,37.49835548
대림119안전센터,소화전,19861001,지하식(일반),소방차진입불가,126.9171479,37.49764695
현장대응단,소화전,19861101,지하식(일반),소방차진입불가,126.8848656,37.51840229
현장대응단,소화전,19861101,지하식(일반),시장지역,126.9019621,37.52267847
현장대응단,소화전,19861101,지하식(일반),시장지역,126.9017602,37.52205201
여의도119안전센터,소화전,19861101,지상식,기타,126.9262252,37.5223003
여의도119안전센터,소화전,19861101,지하식(일반),소방차진입불가,126.9367298,37.51827081
여의도119안전센터,소화전,19861101,지하식(일반),소방차진입불가,126.9367298,37.51827081
여의도119안전센터,소화전,19861101,지하식(일반),소방차진입불가,126.9226561,37.52819958
현장대응단,소화전,19870101,지하식(일반),소방차진입불가,126.8848656,37.51840229
현장대응단,소화전,19870101,지하식(일반),소방차진입불가,126.886647,37.51856078
현장대응단,소화전,19870101,지하식(일반),주거지역,126.9058836,37.50820857
여의도119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.927894,37.52086775
여의도119안전센터,소화전,19870101,지하식(일반),상가지역,126.9191273,37.52887234
여의도119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.9247473,37.52289926
여의도119안전센터,소화전,19870101,지하식(일반),상가지역,126.9193021,37.52904509
여의도119안전센터,소화전,19870101,지하식(일반),기타,126.9262252,37.5223003
여의도119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.9292412,37.5279271
여의도119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.9292412,37.5279271
여의도119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.9292412,37.5279271
여의도119안전센터,소화전,19870101,지하식(일반),기타,126.9254819,37.523628
당산119안전센터,소화전,19870101,지하식(일반),상가지역,126.8964387,37.53303887
대림119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.900534,37.49024119
대림119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.8979905,37.48886733
대림119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.8973809,37.4905315
대림119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.8983238,37.48993738
대림119안전센터,소화전,19870101,지하식(일반),소방차진입불가,126.8992392,37.49067591
대림119안전센터,소화전,19870101,지하식(일반),소방차진입곤란,126.899754,37.48949468
신길119안전센터,소화전,19870101,지하식(일반),시장지역,126.9169564,37.51012952
대림119안전센터,소화전,19870301,지하식(일반),소방차진입불가,126.9066042,37.490211
현장대응단,소화전,19870401,지하식(일반),소방차진입불가,126.8996111,37.51873154
현장대응단,소화전,19870401,지하식(일반),소방차진입불가,126.8993871,37.51872585
신길119안전센터,소화전,19870501,지하식(일반),상가지역,126.9223916,37.51152932
현장대응단,소화전,19870701,지하식(일반),소방차진입불가,126.9097481,37.51136095
여의도119안전센터,소화전,19870701,지하식(일반),소방차진입불가,126.9348574,37.52295392
신길119안전센터,소화전,19870701,지하식(일반),소방차진입불가,126.9198598,37.51368049
신길119안전센터,소화전,19870701,지하식(일반),소방차진입불가,126.920689,37.51488551
신길119안전센터,소화전,19870701,지하식(일반),상가지역,126.9209343,37.51391079
신길119안전센터,소화전,19870701,지하식(일반),주거지역,126.9212226,37.51460728
신길119안전센터,소화전,19870701,지하식(일반),소방차진입불가,126.9211391,37.51334141
현장대응단,소화전,19870801,지하식(일반),소방차진입불가,126.8887462,37.5182932
현장대응단,소화전,19870801,지하식(일반),주거지역,126.9014038,37.5078701
현장대응단,소화전,19870801,지하식(일반),소방차진입불가,126.8958802,37.5182397
현장대응단,소화전,19870801,지하식(일반),기타,126.9044318,37.52095786
현장대응단,소화전,19870801,지하식(일반),공업지역,126.8829002,37.51692649
현장대응단,소화전,19870801,지상식,상가지역,126.8999505,37.50835028
현장대응단,소화전,19870801,지상식,상가지역,126.9007733,37.50671773
현장대응단,소화전,20110407,지하식(일반),주거지역,126.9013865,37.51054733
현장대응단,소화전,19870801,지하식(일반),화재경계지역,126.9049021,37.51559718
현장대응단,소화전,19870801,지하식(일반),기타,126.9063137,37.5160717
현장대응단,소화전,19870801,지하식(일반),화재경계지역,126.9052647,37.51543935
현장대응단,소화전,19870801,지하식(일반),소방차진입불가,126.9069032,37.51748764
현장대응단,소화전,19870801,지하식(일반),기타,126.901986,37.51886553
현장대응단,소화전,19870801,지하식(일반),상가지역,126.9116864,37.52087251
현장대응단,소화전,19870801,지하식(일반),기타,126.9112389,37.51770884
현장대응단,소화전,19870801,지하식(일반),기타,126.9042645,37.51584571
현장대응단,소화전,19870801,지하식(일반),기타,126.9032953,37.51549767
현장대응단,소화전,19870801,지하식(일반),화재경계지역,126.90966,37.51712776
현장대응단,소화전,19870801,지상식,기타,126.9052311,37.5267661
여의도119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9295047,37.52272659
여의도119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9292412,37.5279271
당산119안전센터,소화전,19870801,지하식(일반),상가지역,126.8961219,37.52488138
당산119안전센터,소화전,19870801,지하식(일반),상가지역,126.902504,37.52721789
대림119안전센터,소화전,19870801,지하식(일반),주거지역,126.909712,37.50351858
대림119안전센터,소화전,19870801,지상식,소방차진입불가,126.8994616,37.49487209
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8998866,37.50195481
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8983368,37.50013057
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8983285,37.49924965
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8995353,37.4989283
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8997391,37.49921337
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9010508,37.49991105
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9005968,37.500967
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8994813,37.50050925
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.894234,37.5009722
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.894319,37.50066936
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8950049,37.50135951
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8949165,37.50059754
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8954374,37.50084037
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8959498,37.5016993
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8969653,37.50224305
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.897457,37.50185523
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8982485,37.50173744
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8976933,37.50070927
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8980417,37.50283603
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8954069,37.49377096
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8955955,37.49323683
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8951747,37.49428838
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8957199,37.49428445
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8967319,37.49470791
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8968531,37.5032855
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8975421,37.50359335
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8978409,37.50449939
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8971239,37.50509712
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8965198,37.50617275
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8941809,37.5014951
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8986415,37.49374053
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8985659,37.49252204
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.899307,37.49307904
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.8986529,37.49306974
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9053059,37.49542176
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9048858,37.48998519
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9067363,37.49139747
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.905399,37.4945165
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9014441,37.5026635
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9019048,37.50228987
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9037162,37.50176076
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9049028,37.50089712
대림119안전센터,소화전,19870801,지하식(일반),소방차진입불가,126.9045445,37.50022774
신길119안전센터,소화전,19870801,지하식(일반),소방차진입곤란,126.913578,37.5089685
신길119안전센터,소화전,19870801,지하식(일반),소방차진입곤란,126.914398,37.50910524
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.890666,37.52190459
당산119안전센터,소화전,19870901,지하식(일반),소방차진입불가,126.8918546,37.52489485
당산119안전센터,소화전,19870901,지하식(일반),주거지역,126.8912462,37.52498385
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.8925393,37.52567214
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.8952628,37.52682291
당산119안전센터,소화전,20190404,지하식(일반),상가지역,126.8944276,37.52742809
당산119안전센터,소화전,19870901,지하식(일반),주거지역,126.885343,37.52669368
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.8934637,37.53683989
당산119안전센터,소화전,19870901,지하식(일반),공업지역,126.8949499,37.53483776
당산119안전센터,소화전,19870901,지상식,상가지역,126.8956442,37.53446788
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.8953862,37.53586853
당산119안전센터,소화전,19870901,지하식(일반),공업지역,126.8941859,37.53557526
당산119안전센터,소화전,20210401,지하식(일반),상가지역,126.8940394,37.53650136
당산119안전센터,소화전,19870901,지하식(일반),시장지역,126.9035723,37.53332179
당산119안전센터,소화전,19870901,지하식(일반),주거지역,126.8919326,37.542441
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.9032203,37.53444775
당산119안전센터,소화전,19870901,지하식(일반),주거지역,126.904023,37.53427866
당산119안전센터,소화전,19870901,지하식(일반),주거지역,126.9049003,37.53310627
당산119안전센터,소화전,19870901,지하식(일반),주거지역,126.9052423,37.53419063
당산119안전센터,소화전,19870901,지하식(일반),소방차진입불가,126.8944985,37.5407153
당산119안전센터,소화전,19870901,지하식(일반),소방차진입불가,126.8955167,37.54020299
당산119안전센터,소화전,19870901,지하식(일반),소방차진입불가,126.8946571,37.53980714
당산119안전센터,소화전,19870901,지하식(일반),주거지역,126.8988474,37.53659333
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.9001934,37.53550914
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.9020751,37.53621007
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.8978335,37.52641088
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.8949262,37.52547273
당산119안전센터,소화전,19870901,지상식,상가지역,126.895522,37.52472308
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.8944933,37.52450206
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.8951054,37.52613386
당산119안전센터,소화전,19870901,지하식(일반),주거지역,126.8917458,37.54028033
당산119안전센터,소화전,19870901,지하식(일반),소방차진입불가,126.891427,37.53871599
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.9013999,37.53402764
당산119안전센터,소화전,19870901,지하식(일반),주거지역,126.8949499,37.53483776
당산119안전센터,소화전,20210401,지하식(일반),주거지역,126.8945629,37.53562705
당산119안전센터,소화전,19870901,지상식,상가지역,126.8960352,37.53301581
당산119안전센터,소화전,19870901,지하식(일반),소방차진입불가,126.8939827,37.54094819
당산119안전센터,소화전,19870901,지하식(일반),상가지역,126.9005247,37.53577989
현장대응단,소화전,19871201,지하식(일반),주거지역,126.8984524,37.50762991
현장대응단,소화전,19871201,지하식(일반),공업지역,126.8859161,37.51577472
당산119안전센터,소화전,19871201,지하식(일반),상가지역,126.8935942,37.52474272
당산119안전센터,소화전,19871201,지하식(일반),상가지역,126.8947629,37.52527229
당산119안전센터,소화전,19871201,지하식(일반),소방차진입불가,126.8944129,37.53877158
대림119안전센터,소화전,19871201,지하식(일반),소방차진입불가,126.8994252,37.50283713
현장대응단,소화전,19880101,지하식(일반),소방차진입불가,126.9081753,37.50723305
현장대응단,소화전,19880101,지하식(일반),기타,126.9023439,37.52063864
현장대응단,소화전,19880101,지하식(일반),기타,126.9047097,37.52340926
현장대응단,소화전,19880101,지상식,기타,126.9049109,37.52375154
여의도119안전센터,소화전,19880101,지하식(일반),상가지역,126.9328818,37.51778511
여의도119안전센터,소화전,19880101,지상식,소방차진입불가,126.9222732,37.5220854
여의도119안전센터,소화전,19880101,지상식,소방차진입불가,126.9222732,37.5220854
당산119안전센터,소화전,19880101,지하식(일반),상가지역,126.8988251,37.53248394
당산119안전센터,소화전,19880101,지하식(일반),주거지역,126.8928816,37.52310684
당산119안전센터,소화전,19880101,지하식(일반),상가지역,126.8976569,37.52135521
당산119안전센터,소화전,19880101,지하식(일반),기타,126.8963209,37.52152757
대림119안전센터,소화전,19880101,지상식,소방차진입불가,126.9085477,37.4942357
대림119안전센터,소화전,19880101,지상식,상가지역,126.9048435,37.48764596
대림119안전센터,소화전,19880101,지상식,기타,126.9069951,37.49550085
대림119안전센터,소화전,19880101,지상식,소방차진입불가,126.9081539,37.49493106
대림119안전센터,소화전,19880101,지하식(일반),소방차진입불가,126.9082096,37.49305467
대림119안전센터,소화전,19880101,지하식(일반),소방차진입불가,126.9028133,37.50373331
대림119안전센터,소화전,19880101,지하식(일반),소방차진입불가,126.9025897,37.50295196
대림119안전센터,소화전,19880101,지하식(일반),주거지역,126.9054229,37.50175926
신길119안전센터,소화전,19880101,지하식(일반),소방차진입불가,126.9200976,37.51246511
신길119안전센터,소화전,19880101,지하식(일반),주거지역,126.9180218,37.51202274
